game_month,game_dayofweek,inning,top_bottom,balls_before,strikes_before,outs_before,tkm_rel_speed_mean,tkm_rel_speed_std,tkm_spin_rate_mean,tkm_spin_rate_std,tkm_induced_vert_break_mean,tkm_induced_vert_break_std,tkm_horz_break_mean,tkm_horz_break_std,tkm_extension_mean,tkm_extension_std,tkm_rel_height_mean,tkm_rel_height_std,tkm_rel_side_mean,tkm_rel_side_std,tkm_zone_speed_mean,tkm_zone_speed_std,tkm_n_pitches
3,1,1,B,1,2,1,138.3682142857143,8.27304753799554,2111.6721428571427,451.95539652591947,30.490664285714285,30.625325684738744,12.320872857142858,22.47274407728117,1.7662671428571428,0.1405091330417061,1.7892492857142857,0.062137960584528334,0.2862567142857143,0.574417971534991,125.89107142857142,6.887102198081072,14
3,1,1,B,1,2,2,131.26442857142857,7.37822634190501,2228.934285714286,283.13124817871653,11.544928571428573,38.52911952656563,-4.543117142857143,18.042453452123887,1.7488771428571428,0.1292638736221746,1.7359014285714287,0.08844845361915066,-0.026210571428571416,0.6080241763317906,120.1802857142857,6.555415235113784,7
3,1,1,B,2,0,0,139.107,,2297.07,,37.6878,,44.1123,,1.8729,,1.65847,,0.282038,,127.726,,1
3,1,1,B,2,0,1,136.833,6.045762979144989,2072.85,63.13049342433478,49.79545,13.927670136997072,16.290205,31.407271986182593,1.68954,0.31602016264789184,1.83004,0.06280522430498915,-0.03845750000000003,0.938279079839522,123.166,5.741707063234768,2
3,1,1,B,2,0,2,135.2855,13.680394895616152,2045.3649999999998,104.44674264906472,28.6819,10.477059755484838,19.2753,14.888416120595233,1.8112249999999999,0.0019728279195102816,1.698895,0.03401890724288471,-0.06399399999999997,0.6871805120927106,124.8915,11.909799515525012,2
3,1,1,B,2,1,1,127.06099999999999,4.036165507012813,2280.92,30.547012947258725,19.30015,21.079489543274047,-2.251625,5.108528296021272,1.63918,0.3148463653911222,1.77925,0.12791561671664634,0.451735,0.30862806835736767,117.10300000000001,4.908735274997013,2
3,1,1,B,2,1,2,136.85828571428573,13.420116501162045,2181.217142857143,131.32813150201113,34.543396,19.56579915884804,5.613571428571428,41.771187816273326,1.7221857142857144,0.1566565056482008,1.7534657142857142,0.08935746692491958,-0.07117799999999999,0.5987490725198106,123.958,11.920672128701469,7
3,1,1,B,2,2,0,134.76214285714286,9.330968338969814,2113.6314285714284,185.53555036062238,46.17351428571429,21.394339243939317,5.035348571428572,14.604322445347504,1.8263642857142857,0.18036197565425138,1.8497442857142856,0.0247380131627036,0.23884114285714286,0.5839354236207484,122.07671428571429,9.981397609458067,7
3,1,1,B,2,2,1,138.60875000000001,6.236469159976119,2030.0625,148.4858234254479,56.712775,15.963759234878435,20.60605,5.7451719060442406,1.843705,0.20828180805501637,1.824485,0.10581202971937237,0.52132175,0.17593213602290894,125.9415,6.889360129939498,4
3,1,1,B,2,2,2,136.88033333333334,7.127278887018049,2147.27,12.310203085245975,45.12833333333333,10.74560317168531,18.3769,26.59847102447808,1.8766833333333333,0.032431947726482994,1.7173033333333334,0.09392105213067689,0.06327400000000001,0.560785867968336,124.63900000000001,6.084511073208761,3
3,1,1,B,3,0,0,140.755,,2296.77,,39.7122,,34.3682,,1.89949,,1.64971,,0.277534,,129.409,,1
3,1,1,B,3,0,1,109.644,,2218.73,,3.58318,,28.5203,,1.61097,,1.80943,,-0.613703,,98.0618,,1
3,1,1,B,3,0,2,136.909,,1990.62,,52.867,,-13.4482,,1.84629,,1.74705,,-0.535199,,124.764,,1
3,1,1,B,3,1,0,137.629,,2230.12,,50.1291,,35.5486,,1.91073,,1.6489,,0.273117,,126.175,,1
3,1,1,B,3,1,1,126.6165,17.08157851312342,2106.4,31.140982643455526,18.8317745,25.303286541781496,37.83405,11.221431064039916,1.56879,0.15314518666938245,1.841285,0.050381358159541534,-0.022944999999999993,0.8768406929425664,112.9735,15.955864517474444,2
3,1,1,B,3,1,2,140.55360000000002,7.33401638258329,1979.134,484.8831369825105,31.47218,20.87265841758064,-12.724582,32.069665423295575,1.816282,0.107792315681592,1.7476779999999998,0.0817480254807417,-0.3420594,0.5341731023800244,128.28519999999997,5.665194806888811,5
3,1,1,B,3,2,0,136.47028571428572,8.467163293458738,2122.19,253.47493840614683,35.82387142857143,16.266307409562287,17.057764285714285,23.6519486418969,1.8775485714285713,0.18392681909105152,1.7979742857142857,0.11542405249876689,0.5085065714285715,0.16412584768489608,124.98771428571429,8.41195755485975,7
3,1,1,B,3,2,1,124.395,20.677216495457017,2204.1099999999997,139.0737617237699,4.739250000000002,58.49024659415448,3.0068,46.2538344563994,1.6518950000000001,0.21331290268054579,1.77254,0.12368711816515102,0.3951285,0.29798681840729124,112.053,16.06970870924548,2
3,1,1,B,3,2,2,134.68966666666668,11.259664482863903,1652.6166666666668,498.8729820973138,19.26774166666667,23.74891104161234,17.167866666666665,12.844908378601488,1.8958783333333333,0.15323796362738146,1.8097616666666667,0.06581695508504383,0.017275166666666664,0.35858896452200906,122.8055,11.40559979571438,6
3,1,1,T,0,0,0,142.78023076923077,5.409562954525463,2238.516153846154,126.42172746660684,42.80234615384616,15.52432264097296,16.33802976923077,27.10540656849817,1.7462653846153846,0.12815619308844614,1.8798338461538462,0.21845385937456227,0.3881027692307692,0.5570540046458922,130.5370769230769,5.176608871670368,13
3,1,1,T,0,0,1,139.22341666666668,7.97979571917082,2250.1316666666667,148.8888141493103,33.13644166666666,19.634153314451297,8.4478825,31.805275968171216,1.7467683333333335,0.1353033651958935,1.8613433333333333,0.2262941458823141,0.37672883333333335,0.5658376104932377,127.39183333333334,6.6294486516031235,12
3,1,1,T,0,0,2,135.9296,8.814900580983982,2253.948,168.15292437164698,32.6641685,25.66668230360443,14.725903500000001,24.048055030165454,1.7425035000000002,0.1356769214473157,1.8802895,0.24906509636248236,0.3230966,0.5085164153902068,124.21435,7.464687910950784,20
3,1,1,T,0,1,0,138.05185714285716,9.435968461664313,2234.1985714285715,289.7091473891571,32.43362857142857,28.221212427812418,27.650371428571425,20.490128033902433,1.82903,0.10012515351632013,1.8094257142857144,0.23456232141708405,0.7265565714285714,0.20705078286083764,126.87814285714286,8.491436675234871,7
3,1,1,T,0,1,1,138.94583333333333,14.043760200411661,2212.96,217.44234693361827,36.88628333333333,37.521826015662754,15.627093333333335,27.249823117751546,1.7423583333333335,0.06985794225903497,1.9127366666666665,0.20455497008546794,0.21590816666666668,0.5443469705746204,126.65249999999999,12.4599975240768,6
3,1,1,T,0,1,2,137.73975,9.56356676962852,2325.1525,129.18717624881685,27.808275000000002,33.061842851746356,14.937212500000001,20.930048410935584,1.68749,0.10186115199483214,1.88872875,0.1556999687528641,0.38429575,0.4553739535906569,126.04575,7.973214135018393,8
3,1,1,T,0,2,0,133.46,9.147399275203858,1891.9532,628.3069375641177,1.22824,34.82035149022767,0.7266600000000007,31.10308428714104,1.671526,0.07411243809240114,1.931912,0.05798392854921088,0.7638898000000001,0.14981877994664086,122.42339999999999,8.260223683411972,5
3,1,1,T,0,2,1,134.79725000000002,13.321329072205977,2423.235,242.42021649744197,23.332375,28.50547758500402,3.1279999999999997,41.22577883452699,1.74589,0.09657007300401092,1.901305,0.15355558765476424,0.25282150000000003,0.6070126590159934,123.844,11.445440547804766,4
3,1,1,T,0,2,2,146.5716666666667,5.0756478732604515,2326.9466666666667,11.689826060867356,54.408633333333334,5.957379377153457,3.2503333333333324,35.833955056110305,1.7138600000000002,0.04608616278233614,1.9748033333333332,0.0946250158960797,0.089059,0.6318098134715857,133.07933333333332,4.164109308523664,3
3,1,1,T,1,0,0,142.2858,7.107738332268561,2199.1,107.28005010252363,48.78902,11.413955716227395,-1.8533100000000005,35.08269267164366,1.7598559999999999,0.12559822243965074,1.9177019999999998,0.22422909851310538,-0.08016199999999998,0.5840400193462774,129.50740000000002,7.3239428110820155,5
3,1,1,T,1,0,1,137.79483333333334,10.338067312929752,2124.92,200.82911332772446,26.465819999999997,18.307235973745463,7.2384553333333335,25.967855371638425,1.7124883333333336,0.1287685024245707,1.8189783333333331,0.2937127379884411,0.49481383333333334,0.5861164233632826,126.36149999999999,9.85208750976157,6
3,1,1,T,1,0,2,137.2539,6.009880391673553,2267.3,169.6033679566011,27.099919999999997,21.652543719890694,13.46654,33.32799788477616,1.7806720000000003,0.1619100505287495,1.850599,0.2831328739675261,0.3016177,0.588970141651048,125.4636,5.198763211893122,10
3,1,1,T,1,1,0,133.89816666666667,15.042190750242028,2348.898333333333,230.461922183832,27.755108333333336,31.858867341831484,-6.479736666666668,41.38285883379333,1.7475916666666667,0.13422767366182983,1.8683116666666668,0.30382945317507754,0.051713333333333354,0.6366817469331649,121.6785,14.049645500865854,6
3,1,1,T,1,1,1,138.04466666666667,10.746129923527507,2241.023333333333,221.70306139819837,38.89933333333333,22.20577301724336,30.950806666666665,24.102568878112002,1.8470566666666668,0.16293347026726376,1.65304,0.440155792759791,0.43117999999999995,0.5669928848980381,125.59866666666666,9.23755256187121,3
3,1,1,T,1,1,2,131.40085714285715,9.493450346222417,2313.695714285714,277.1880805432264,6.471722857142857,26.247651188585564,9.245028571428572,43.76654701541328,1.7963500000000001,0.16566267755089958,1.6732142857142858,0.2892228448709371,0.29542971428571424,0.667155314864466,120.22685714285714,8.533595889747989,7
3,1,1,T,1,2,0,129.559,13.304602421718581,2314.806666666667,83.48292631829977,-1.8152316666666677,25.141228669578116,25.350485000000003,25.338692866881473,1.7032800000000001,0.13504003347155974,1.8852466666666665,0.31302444381655997,0.17890416666666664,0.6842653702175543,118.77983333333333,12.283200338945322,6
3,1,1,T,1,2,1,133.62616666666668,12.81304637339093,2363.5866666666666,239.38987427764505,22.548383333333334,29.483628731173283,-14.071321666666664,30.796856692895407,1.7703066666666665,0.11440972243068624,1.933645,0.16753403627323013,0.24104299999999998,0.5028500750983338,122.16016666666667,11.850724558720733,6
3,1,1,T,1,2,2,125.44059999999999,7.261412658704914,2494.596,252.01672926613404,-13.14194,14.957190645405307,7.37364,34.373783679615485,1.645224,0.1836279916842746,1.731226,0.3431123679350541,0.369671,0.5941420404322522,116.04960000000001,6.826882106789306,5
3,1,1,T,2,0,0,148.852,,2183.75,,51.2194,,39.5231,,1.68565,,1.5548,,0.573017,,135.365,,1
3,1,1,T,2,0,1,141.19566666666665,7.735507374008068,2126.15,154.18511244604656,41.33663333333333,12.14422953107085,11.129433333333333,42.155017831372504,1.6695533333333332,0.08907321838427837,1.89808,0.05914321262833126,0.28231,0.7924383949752813,129.058,6.2588142646990335,3
3,1,1,T,2,0,2,134.3755,10.732401082702788,2183.49,116.929463352912,28.633049999999997,22.45574864030738,7.479990000000001,19.792690804447655,1.6860325,0.15903019532466164,1.9938825,0.12243043912769398,0.38999375,0.41034415564448257,122.98724999999999,10.336834182508042,4
3,1,1,T,2,1,0,145.2935,4.688825066048007,2089.435,108.60453052244169,55.2667,31.090495219278832,24.120275,29.609848974813264,1.715225,0.006597306268470374,1.6633200000000001,0.1852054081283807,0.4452735,0.22776404396765523,132.45049999999998,4.605386465867998,2
3,1,1,T,2,1,1,142.29566666666668,6.4667040548747305,2251.7999999999997,122.58238535776624,25.92054,16.293868291256068,41.1604,13.723875521513595,1.7878699999999998,0.1309550961207695,1.5974833333333336,0.3462215616239596,0.698725,0.20595227493523832,129.79,6.045898775202907,3
3,1,1,T,2,1,2,133.4226666666667,9.75355946992346,2446.846666666667,283.32135506052725,10.113556666666666,9.639068367670879,19.871358066666666,35.218592905533505,1.7174866666666666,0.20352147216776256,1.7160233333333335,0.38221833973964847,0.7480206666666667,0.31331747623829304,123.07099999999998,10.315201985419385,3
3,1,1,T,2,2,0,138.91071428571428,5.509769224274456,2067.6885714285713,272.4388620362724,26.273814285714284,15.624469018330249,31.657755714285713,24.22329207967946,1.7686914285714284,0.0831271117884274,1.7629728571428571,0.3042022798355444,0.5994988571428571,0.3639383147070524,126.81314285714286,5.0001806110236835,7
3,1,1,T,2,2,1,130.3066,12.986258421885802,2491.71,246.00478562418252,2.715339999999999,25.88331656594649,36.54252,22.52676367306232,1.80017,0.10824894064146777,1.748576,0.420739630092056,0.326913,0.6965723126090355,119.2574,11.917739185768419,5
3,1,1,T,2,2,2,137.4425,10.336713708220534,2306.09625,373.4484524741763,23.785965,25.65613028000632,28.5161125,26.175167931208467,1.69395625,0.2299164322678692,1.78258625,0.30963924128099696,0.44889,0.5150015819140753,125.36425,8.78176734164924,8
3,1,1,T,3,0,1,145.573,,2230.28,,35.8477,,31.2521,,1.83406,,1.9376,,0.749416,,134.01,,1
3,1,1,T,3,0,2,125.932,6.755698187456276,2205.31,239.35564543164634,24.179850000000002,36.46288041069987,1.1783000000000001,16.56638051235091,1.7341799999999998,0.25052793257439376,2.041945,0.1357857151912529,0.17461100000000002,0.4469890664457018,115.239,5.539474523815415,2
3,1,1,T,3,1,0,139.77,,2300.74,,63.1549,,9.77003,,1.84063,,1.76484,,0.319165,,127.354,,1
3,1,1,T,3,1,1,145.374,5.6497831816805215,2227.95,110.22380505135862,23.390549999999998,3.666843635199081,23.39599,39.60888333301256,1.712525,0.004164858941188731,1.711695,0.2783525844140845,0.7177585,0.18856770087292254,133.2665,3.0525799743823305,2
3,1,1,T,3,2,0,143.0235,8.147154943086989,2105.755,209.67677482258256,37.8514,19.18405524248371,37.962725,8.461744111539105,1.6943125,0.07208623880464282,1.6835225,0.17612342118999008,0.5692794999999999,0.226398199157296,129.9475,6.710335386551108,4
3,1,1,T,3,2,1,145.76,1.6844894379801378,2326.6675,46.20067559029851,53.8905,3.4236841550197568,25.741699999999998,6.242000094520986,1.7882625,0.047325482476850374,2.06361,0.008353925225106315,0.43651850000000003,0.021285465862884018,132.8185,1.4254259012659973,4
3,1,1,T,3,2,2,143.79433333333336,3.757306260252591,2330.03,54.362075935343036,25.95566666666667,4.597164187119417,12.655659,23.207991254880653,1.7779133333333332,0.07796852591484171,1.8766800000000001,0.010645031704978488,0.8328973333333334,0.020313960626459116,132.20566666666667,3.794138813134454,3
3,1,2,B,0,0,0,138.92283333333333,6.040983541735168,2141.5608333333334,180.23767588474203,41.72255833333333,21.11379736507767,22.691830666666664,19.090422330331318,1.7864716666666667,0.19093720599540923,1.7938383333333334,0.0719807583926974,0.26364333333333334,0.527896768826553,126.95158333333332,5.189977709854626,12
3,1,2,B,0,0,1,134.0620909090909,10.660174455416445,2140.2354545454546,282.061950401094,24.513503636363637,29.57555172794399,2.7115427272727275,27.18813073883742,1.7782259090909092,0.13214119323335247,1.7662854545454545,0.06948069219487367,0.26494772727272725,0.5301862748803868,122.57586363636364,9.127401712871993,22
3,1,2,B,0,0,2,134.3365,13.107748835915894,2117.1425,159.08152233281922,34.67495833333333,21.81766894745709,8.5384945,31.610656758313173,1.7227275000000002,0.20316403735651642,1.7617041666666668,0.09485004188031212,0.24408783333333336,0.5355120949590441,122.56708333333334,11.447664497484618,12
3,1,2,B,0,1,0,130.9605,13.9130640560795,2229.375,159.21212355129956,15.986912499999999,46.40421071763816,-5.193347500000001,31.593095255374912,1.732,0.21847953928392083,1.77441125,0.08821818867161121,0.32759737499999997,0.4576435120268481,119.489625,12.302086721220453,8
3,1,2,B,0,1,1,132.51433333333333,10.457227548447056,2160.141111111111,163.73258613089556,16.089613333333332,41.344632073596934,10.22969,25.65548857978834,1.7993255555555558,0.20310563908414203,1.784258888888889,0.07238968511542991,0.5161118888888888,0.2319929826850612,120.76622222222221,9.239809721766163,9
3,1,2,B,0,1,2,132.3202,8.107802858974804,2178.748,167.89546798529122,40.03102,27.91272057498158,21.17922,13.24022300178513,1.741104,0.11949205676529304,1.7445039999999998,0.11438144661613615,-0.006192199999999981,0.6811164438924523,120.22760000000001,7.951914693958931,5
3,1,2,B,0,2,0,143.353,10.110212757405257,1837.645,801.597460356506,23.43085,27.65204707440301,21.1126,23.598133187182412,1.7907199999999999,0.26874300325775924,1.778645,0.076219039944098,0.37268199999999996,0.30160649802018524,131.5495,7.780295913395572,2
3,1,2,B,0,2,1,137.1936,6.996232471837964,2025.426,281.3721895106196,39.04026,25.88282665365203,17.678497999999998,22.644663391768933,1.742744,0.18407055992200383,1.826254,0.06859237005673445,0.5750485999999999,0.25360385395198554,125.275,6.130230093560933,5
3,1,2,B,0,2,2,140.28333333333333,10.839879165993194,2157.0066666666667,198.61829078242857,64.46656666666667,16.505338146288725,-11.649266666666668,27.599964775037908,1.7720266666666669,0.11734075265368514,1.80278,0.0855807729574815,-0.21454666666666666,0.7207190103933248,126.08266666666667,10.48060591441798,3
3,1,2,B,1,0,0,136.00633333333334,1.9803980239672372,2219.77,173.66494292170765,31.857933333333335,21.528494609780157,5.22306,27.934979906719104,1.8671466666666667,0.08135309479874339,1.8662866666666666,0.05857504958028919,0.29808833333333334,0.717578551632038,125.17900000000002,1.4951163834297325,3
3,1,2,B,1,0,1,135.73520000000002,7.54460776979161,2176.2709999999997,246.79989215061573,27.224619999999998,25.57687811480431,7.359981,15.802987137552648,1.806869,0.13834814759632075,1.729988,0.05862089991348369,-0.069412,0.6212629138535293,124.0931,6.329826668681817,10
3,1,2,B,1,0,2,137.83733333333333,5.140133980095593,2001.4233333333334,81.25366289179419,32.08897666666667,24.41947127494028,25.652666666666665,12.168594385685363,1.7210233333333333,0.23203064804747958,1.7860766666666665,0.07308590858252584,0.5653763333333334,0.20609273208275283,126.33800000000001,3.7029100718218917,3
3,1,2,B,1,1,0,133.52033333333333,4.418947914002457,2105.931666666667,125.55335493990857,44.72356666666667,23.611145395653015,5.833464999999998,37.934921352507764,1.71955,0.15559631833690662,1.763375,0.09708260230339935,0.11230016666666669,0.6137692234950908,120.97149999999999,3.8255242647250385,6
3,1,2,B,1,1,1,137.994375,3.3904056199601125,2235.5175,125.42968237793072,27.9990375,19.667100249251472,4.93734625,31.868639990991113,1.88584875,0.13886834128951064,1.71651375,0.09724216559519257,0.075765875,0.5595500188920781,126.127625,3.412067405861562,8
3,1,2,B,1,1,2,120.38866666666667,10.32205601289459,2123.47,119.02740146705723,19.666666666666668,47.31092234329546,-7.039666666666666,38.93802328885396,1.7872666666666668,0.07101972003136404,1.7326933333333334,0.09587593250307049,0.3814573333333333,0.16974698603902613,110.31336666666665,9.273091264693413,3
3,1,2,B,1,2,0,135.897,11.19004462308648,1953.982857142857,397.73213937331775,40.4156,26.125543709940278,7.855798571428571,21.088912096099563,1.7869657142857143,0.15588964866823188,1.8067628571428571,0.053693222326561214,-0.03825342857142856,0.581159938788184,123.89828571428572,9.606147436481937,7
3,1,2,B,1,2,1,137.08700000000002,10.364579860867863,2003.3557142857142,442.08526575266495,28.955257142857143,30.388902664863707,20.37275,24.392476772050024,1.724812142857143,0.24281680385326812,1.8055350000000001,0.0784249497927796,0.35621214285714287,0.47901274217480283,124.96308571428573,9.316563584602106,14
3,1,2,B,1,2,2,142.67142857142858,10.552842205730528,2299.005714285714,251.0799332123234,38.590828571428574,26.247768376169574,-8.262740857142857,29.99443125095643,1.7460342857142856,0.10595895602498531,1.7331557142857144,0.05708416413715891,-0.3606877142857142,0.5720866474881563,130.0567142857143,9.127044861550852,7
3,1,2,B,2,0,0,131.6955,5.35067701323861,2098.42,325.1559822608221,6.828975,6.636515339487281,-5.307709999999999,4.157872726190641,1.955895,0.10062836603065761,1.851175,0.0930057549294667,0.737726,0.08451057406029139,121.9485,6.446692524077762,2
3,1,2,B,2,0,1,132.071,6.762207479810114,2159.8175,219.14647770764358,9.8894825,8.56078855078345,7.406075,9.30154230307175,1.7853525000000001,0.08720937043498628,1.715065,0.03634544859171963,0.35429225,0.6017577942768308,121.96575,5.919375269682891,4
3,1,2,B,2,0,2,126.596,,2183.18,,10.1177,,-4.3256,,1.44343,,1.82745,,0.692265,,116.851,,1
3,1,2,B,2,1,0,125.37625,12.228705311002193,2187.835,225.94597842552253,4.4214825000000015,32.4179264087823,0.9623749999999989,32.68313805327094,1.87551,0.09891810619564727,1.77055,0.11585813480287,0.5135609999999999,0.2448031202837633,115.368275,12.094536955550085,4
3,1,2,B,2,1,1,137.09116666666668,4.534626926955146,1971.4883333333335,328.5147313845555,26.104983333333337,19.36087101825914,5.780283333333334,20.93968056828152,1.839495,0.09046935276655847,1.7448966666666668,0.05725371731745165,0.3266788333333333,0.4538556409941014,125.79866666666668,3.6184443434529485,6
3,1,2,B,2,1,2,129.055,4.938433759806849,2028.99,63.9507372905114,37.3689,41.14286664198303,7.97835,18.471538312901824,1.520265,0.1656539056285725,1.8403450000000001,0.031247048660633735,0.6278125,0.08463431774699906,117.40899999999999,3.4421958108161146,2
3,1,2,B,2,2,0,140.346,8.801346601515025,2228.0275,82.43431501302503,34.471575,14.226612691800531,-0.06042500000000006,27.224385676126836,1.8028575,0.12566470662706639,1.7073925,0.03388312793018571,-0.1983625,0.5682869120420893,128.611,6.380968421799307,4
3,1,2,B,2,2,1,129.9502222222222,13.969329930044763,1985.6766666666667,412.4343148308589,7.597931111111112,30.059690538438865,3.6408911111111113,22.778063593482024,1.6927333333333334,0.21181112913395275,1.775401111111111,0.0692230767960448,0.47613777777777777,0.22316084545556922,119.22387777777777,12.876770761120367,9
3,1,2,B,2,2,2,134.49816666666666,7.298673726552429,2050.1316666666667,90.22358725226269,41.85621666666666,22.763156570600362,9.936866666666665,32.180152997005266,1.72942,0.15995970555111683,1.7657233333333335,0.11255470273012443,0.3147276666666667,0.5145118366660447,122.18649999999998,6.652541642109432,6
3,1,2,B,3,0,1,149.013,,2386.77,,44.0872,,32.6875,,1.64609,,1.72797,,0.61767,,134.638,,1
3,1,2,B,3,1,0,128.77,,1887.61,,1.9782,,14.9052,,1.90426,,1.77389,,0.817493,,118.855,,1
3,1,2,B,3,1,1,128.45,0.4101219330882165,1879.13,118.52523866248926,21.569345000000002,26.36073574166795,-13.473734999999998,28.732951713328198,1.883655,0.05093290144886697,1.729935,0.03423103927724081,0.1686625,0.8794223398006784,118.378,0.46951890270785857,2
3,1,2,B,3,1,2,129.24,,1869.85,,44.9511,,33.7536,,1.67624,,1.81644,,0.643377,,116.894,,1
3,1,2,B,3,2,0,142.83033333333333,2.113090706366715,2081.7866666666664,81.0082380584429,34.01573333333334,5.853696098477726,38.40956666666667,11.11562788794827,1.83768,0.01914583766775436,1.7509633333333332,0.06238640263177014,0.6535103333333333,0.21049864073749577,130.61666666666665,1.9256524435456477,3
3,1,2,B,3,2,1,141.939,0.9998489885977692,2185.105,2.411234123846024,43.724199999999996,1.3985157918307527,30.5987,6.218155612398265,1.6467450000000001,0.24443974318837774,1.76548,0.1080459161653045,0.5145645,0.19167897071014334,128.836,2.776101222938392,2
3,1,2,B,3,2,2,139.2984,8.591050164754783,2133.775,150.9761454483603,39.00966,19.69596269020069,28.83092,17.918357722043364,1.737046,0.16457455583007558,1.740771,0.09596323873118165,0.455638,0.4962907965009583,127.03400000000002,8.267847751648812,10
