row_id,pred
TRAIN_0729017,0.5769089708802544
TRAIN_0729018,0.5833444222375392
TRAIN_0729019,0.4745791709885541
TRAIN_0729020,0.505236827530053
TRAIN_0729021,0.4958324131484828
TRAIN_0729022,0.49807992117904315
TRAIN_0729023,0.49807992117904315
TRAIN_0729024,0.4797605680711899
TRAIN_0729025,0.4830129401545913
TRAIN_0729026,0.5010325709923026
TRAIN_0729027,0.5096360666742028
TRAIN_0729028,0.5010048421335233
TRAIN_0729029,0.5112931102407712
TRAIN_0729030,0.5112931102407712
TRAIN_0729031,0.4797605680711899
TRAIN_0729032,0.4830129401545913
TRAIN_0729033,0.5037706030077046
TRAIN_0729034,0.5040058742658526
TRAIN_0729035,0.501496874401759
TRAIN_0729036,0.501496874401759
TRAIN_0729037,0.47968886627129426
TRAIN_0729038,0.5027104201974347
TRAIN_0729039,0.504379055846875
TRAIN_0729040,0.5044509845070624
TRAIN_0729041,0.501496874401759
TRAIN_0729042,0.5882190259687641
TRAIN_0729043,0.5721834723277875
TRAIN_0729044,0.5782027414447135
TRAIN_0729045,0.58278708851572
TRAIN_0729046,0.5700776277436627
TRAIN_0729047,0.5673634738145145
TRAIN_0729048,0.5675476891964445
TRAIN_0729049,0.538595432565242
TRAIN_0729050,0.5316479004611321
TRAIN_0729051,0.5352895387162061
TRAIN_0729052,0.5236998490037569
TRAIN_0729053,0.5359102291976708
TRAIN_0729054,0.5374273392910129
TRAIN_0729055,0.5340246706097569
TRAIN_0729056,0.5357826536954586
TRAIN_0729057,0.5366257054438641
TRAIN_0729058,0.5329168211507468
TRAIN_0729059,0.5334315258016661
TRAIN_0729060,0.5313876760053553
TRAIN_0729061,0.5313876760053553
TRAIN_0729062,0.5266656726719962
TRAIN_0729063,0.539361876758078
TRAIN_0729064,0.5341131820351235
TRAIN_0729065,0.5330449169017989
TRAIN_0729066,0.5330449169017989
TRAIN_0729067,0.5405472287534719
TRAIN_0729068,0.5377700283311259
TRAIN_0729069,0.5361266570610543
TRAIN_0729070,0.5335201341063175
TRAIN_0729071,0.5335201341063175
TRAIN_0729072,0.5333813926581381
TRAIN_0729073,0.5375029176387885
TRAIN_0729074,0.5324795625990764
TRAIN_0729075,0.5353860136534263
TRAIN_0729076,0.5346383823150596
TRAIN_0729077,0.5590625616120705
TRAIN_0729078,0.5590051627911101
TRAIN_0729079,0.5476227404761784
TRAIN_0729080,0.5566187614783329
TRAIN_0729081,0.5534385669055065
TRAIN_0729082,0.5526868360959893
TRAIN_0729083,0.5539959523039414
TRAIN_0729084,0.5460483887166404
TRAIN_0729085,0.5388784206021546
TRAIN_0729086,0.5422032869874798
TRAIN_0729087,0.5329589771827652
TRAIN_0729088,0.5314119119171216
TRAIN_0729089,0.5328267390420729
TRAIN_0729090,0.5276233235774447
TRAIN_0729091,0.5273371586499221
TRAIN_0729092,0.5304395490686931
TRAIN_0729093,0.5325239901138273
TRAIN_0729094,0.5308303914733756
TRAIN_0729095,0.5270147541443636
TRAIN_0729096,0.5247748889560008
TRAIN_0729097,0.5324558495793781
TRAIN_0729098,0.5149556840483605
TRAIN_0729099,0.5271642218767075
TRAIN_0729100,0.5211331000263213
TRAIN_0729101,0.5239074266493196
TRAIN_0729102,0.5237257857070609
TRAIN_0729103,0.5190662987958462
TRAIN_0729104,0.511917569759969
TRAIN_0729105,0.5241702073920546
TRAIN_0729106,0.5223892052843294
TRAIN_0729107,0.5211227964990462
TRAIN_0729108,0.5128059569026123
TRAIN_0729109,0.5202657251937275
TRAIN_0729110,0.5133263622602184
TRAIN_0729111,0.5143805071179535
TRAIN_0729112,0.5206276069009885
TRAIN_0729113,0.5237269039351294
TRAIN_0729114,0.5202657251937275
TRAIN_0729115,0.5240791631538013
TRAIN_0729116,0.5171437665803118
TRAIN_0729117,0.5047066643401803
TRAIN_0729118,0.5129697092833615
TRAIN_0729119,0.5020833681762297
TRAIN_0729120,0.4974711304259941
TRAIN_0729121,0.519090083691398
TRAIN_0729122,0.519090083691398
TRAIN_0729123,0.5148010266709983
TRAIN_0729124,0.5207365126124829
TRAIN_0729125,0.506616930420784
TRAIN_0729126,0.5211637476265077
TRAIN_0729127,0.5187573496278991
TRAIN_0729128,0.5154997469585662
TRAIN_0729129,0.5095164408575925
TRAIN_0729130,0.5095164408575925
TRAIN_0729131,0.5266548282487291
TRAIN_0729132,0.5206896684717502
TRAIN_0729133,0.5227287126897292
TRAIN_0729134,0.5211294598601196
TRAIN_0729135,0.5244055587820909
TRAIN_0729136,0.5025942798341082
TRAIN_0729137,0.5025942798341082
TRAIN_0729138,0.5064793985450756
TRAIN_0729139,0.5382700630866265
TRAIN_0729140,0.5356491323606638
TRAIN_0729141,0.5282741099231327
TRAIN_0729142,0.5251478531248308
TRAIN_0729143,0.5525281992882526
TRAIN_0729144,0.5650531770082747
TRAIN_0729145,0.5355988843581386
TRAIN_0729146,0.5502080799557729
TRAIN_0729147,0.5593765649969993
TRAIN_0729148,0.5355988843581386
TRAIN_0729149,0.5651129465200136
TRAIN_0729150,0.5328789038262172
TRAIN_0729151,0.5665852237870702
TRAIN_0729152,0.5506108018384671
TRAIN_0729153,0.5442609706441077
TRAIN_0729154,0.5442609706441077
TRAIN_0729155,0.5607107881780387
TRAIN_0729156,0.4900930135120991
TRAIN_0729157,0.5675322780083589
TRAIN_0729158,0.4927442714161228
TRAIN_0729159,0.5855450702029772
TRAIN_0729160,0.5142547815245729
TRAIN_0729161,0.5265966184666763
TRAIN_0729162,0.5289170793331575
TRAIN_0729163,0.5211479395984632
TRAIN_0729164,0.5752038922426375
TRAIN_0729165,0.49370306243764595
TRAIN_0729166,0.5224760916070312
TRAIN_0729167,0.523756311554182
TRAIN_0729168,0.5243245234130249
TRAIN_0729169,0.5398950852233542
TRAIN_0729170,0.5306691943714996
TRAIN_0729171,0.5383815067495406
TRAIN_0729172,0.5351796004034342
TRAIN_0729173,0.5384126738655995
TRAIN_0729174,0.5375195030913689
TRAIN_0729175,0.5098640473754202
TRAIN_0729176,0.5778215387267095
TRAIN_0729177,0.517057096499545
TRAIN_0729178,0.5198032543281782
TRAIN_0729179,0.5195916760852057
TRAIN_0729180,0.5398115507492464
TRAIN_0729181,0.4933822217004135
TRAIN_0729182,0.5204524026473129
TRAIN_0729183,0.5143290949098506
TRAIN_0729184,0.5336430289856765
TRAIN_0729185,0.5381531601113597
TRAIN_0729186,0.5309281058968269
TRAIN_0729187,0.5280014068353104
TRAIN_0729188,0.537613328639815
TRAIN_0729189,0.5394232300668916
TRAIN_0729190,0.5386152644058017
TRAIN_0729191,0.5294775853769991
TRAIN_0729192,0.5264804060796796
TRAIN_0729193,0.5333630226220478
TRAIN_0729194,0.5228492228426
TRAIN_0729195,0.5037794718743428
TRAIN_0729196,0.5090634086993122
TRAIN_0729197,0.5090634086993122
TRAIN_0729198,0.6010839699920988
TRAIN_0729199,0.49393712806100176
TRAIN_0729200,0.47293683097849437
TRAIN_0729201,0.5106130169115001
TRAIN_0729202,0.531964268471967
TRAIN_0729203,0.538172596672994
TRAIN_0729204,0.5347994517820882
TRAIN_0729205,0.52580918518359
TRAIN_0729206,0.52580918518359
TRAIN_0729207,0.5345368713432626
TRAIN_0729208,0.5344691079540124
TRAIN_0729209,0.5264220840046827
TRAIN_0729210,0.5293205356550637
TRAIN_0729211,0.5235140256757936
TRAIN_0729212,0.5224148115276084
TRAIN_0729213,0.4912585168913656
TRAIN_0729214,0.5142040228659713
TRAIN_0729215,0.4991049817332619
TRAIN_0729216,0.607689381072452
TRAIN_0729217,0.4932855995665296
TRAIN_0729218,0.4932855995665296
TRAIN_0729219,0.5321188235622856
TRAIN_0729220,0.532632681688999
TRAIN_0729221,0.5373351018163096
TRAIN_0729222,0.5373351018163096
TRAIN_0729223,0.5373351018163096
TRAIN_0729224,0.5288382517107695
TRAIN_0729225,0.529522133007723
TRAIN_0729226,0.5292699986265389
TRAIN_0729227,0.5294628537454004
TRAIN_0729228,0.5302777804460032
TRAIN_0729229,0.5280934159946641
TRAIN_0729230,0.5226487004468905
TRAIN_0729231,0.4814105922160416
TRAIN_0729232,0.5772845029688936
TRAIN_0729233,0.5736074245632891
TRAIN_0729234,0.5095945634238771
TRAIN_0729235,0.6119454359533859
TRAIN_0729236,0.47119553004973624
TRAIN_0729237,0.4512192754856608
TRAIN_0729238,0.5191102187689731
TRAIN_0729239,0.500210564792807
TRAIN_0729240,0.4624365537679
TRAIN_0729241,0.47983765196350076
TRAIN_0729242,0.5266047930525869
TRAIN_0729243,0.5725703650114199
TRAIN_0729244,0.5312432713547256
TRAIN_0729245,0.5198868338749325
TRAIN_0729246,0.5198868338749325
TRAIN_0729247,0.5228909258211841
TRAIN_0729248,0.5206323443103426
TRAIN_0729249,0.5246618388199701
TRAIN_0729250,0.5264162648033283
TRAIN_0729251,0.5295816683038183
TRAIN_0729252,0.5218209633768878
TRAIN_0729253,0.5292400030059279
TRAIN_0729254,0.5175567048903673
TRAIN_0729255,0.5223579135435238
TRAIN_0729256,0.520173646809169
TRAIN_0729257,0.520173646809169
TRAIN_0729258,0.5237112283805945
TRAIN_0729259,0.528374433058781
TRAIN_0729260,0.5277348970034016
TRAIN_0729261,0.525213817196082
TRAIN_0729262,0.5147029700809733
TRAIN_0729263,0.5194469594988974
TRAIN_0729264,0.4984291009567747
TRAIN_0729265,0.5025000786403805
TRAIN_0729266,0.5049625068161243
TRAIN_0729267,0.5036620936713109
TRAIN_0729268,0.5181534731557864
TRAIN_0729269,0.5163874932142809
TRAIN_0729270,0.5163874932142809
TRAIN_0729271,0.5163874932142809
TRAIN_0729272,0.5163874932142809
TRAIN_0729273,0.4771864497874276
TRAIN_0729274,0.5090967019045355
TRAIN_0729275,0.5135334736027362
TRAIN_0729276,0.5322902852494612
TRAIN_0729277,0.5207914442932285
TRAIN_0729278,0.5103707226867248
TRAIN_0729279,0.5096197002861813
TRAIN_0729280,0.5188840257155869
TRAIN_0729281,0.4890421056222982
TRAIN_0729282,0.5268959607953726
TRAIN_0729283,0.5198446513808666
TRAIN_0729284,0.5202100458814026
TRAIN_0729285,0.5262233596894484
TRAIN_0729286,0.5242158815435771
TRAIN_0729287,0.5259164695933934
TRAIN_0729288,0.5211007181916324
TRAIN_0729289,0.5234607634310313
TRAIN_0729290,0.4596690871067121
TRAIN_0729291,0.4435288715567442
TRAIN_0729292,0.462064215331417
TRAIN_0729293,0.4536433691046135
TRAIN_0729294,0.4435288715567442
TRAIN_0729295,0.461987119219727
TRAIN_0729296,0.46067628243083053
TRAIN_0729297,0.4503703120040079
TRAIN_0729298,0.46928662440235297
TRAIN_0729299,0.46928662440235297
TRAIN_0729300,0.4751427953099336
TRAIN_0729301,0.47177559190264956
TRAIN_0729302,0.5141296239316631
TRAIN_0729303,0.5186384360371771
TRAIN_0729304,0.5035805120904919
TRAIN_0729305,0.4829115552098118
TRAIN_0729306,0.5083612318149092
TRAIN_0729307,0.5178610902697784
TRAIN_0729308,0.5162442182116669
TRAIN_0729309,0.5149678779649809
TRAIN_0729310,0.5182157298716272
TRAIN_0729311,0.5178610902697784
TRAIN_0729312,0.514288656763651
TRAIN_0729313,0.5644968972314887
TRAIN_0729314,0.5594579648476519
TRAIN_0729315,0.5646255068256617
TRAIN_0729316,0.5604144454491408
TRAIN_0729317,0.5639741338516072
TRAIN_0729318,0.5536453958127954
TRAIN_0729319,0.5575902390591269
TRAIN_0729320,0.5656839159174103
TRAIN_0729321,0.5639741338516072
TRAIN_0729322,0.5640920113314607
TRAIN_0729323,0.5607864479551674
TRAIN_0729324,0.5627542050093849
TRAIN_0729325,0.523365377257554
TRAIN_0729326,0.5632557269694543
TRAIN_0729327,0.560717382292483
TRAIN_0729328,0.5622585884324143
